country,provider,name,gb,days,usd,perGb,source
"uk","eSIM.dog","GREEN_GB_0EB928D1F6","5","365","12.99","2.598","https://esim.dog/gb"
"uk","Airalo","uki-mobile-in-30days-5gb","5","30","13","2.6","https://www.airalo.com/united-kingdom-esim"
"uk","Airalo","uki-mobile-plus-in-7days-5gb","5","7","14","2.8","https://www.airalo.com/united-kingdom-esim"
"uk","Airalo","uki-mobile-in-3days-3gb","3","3","8.5","2.833","https://www.airalo.com/united-kingdom-esim"
"uk","eSIM.dog","BLACK_GB_500MB_1D","0.5","1","1.49","2.98","https://esim.dog/gb"
"uk","eSIM.dog","AMBER_GB_512MB_14D_6452377F1D","0.5","14","1.49","2.98","https://esim.dog/gb"
"uk","eSIM.dog","AMBER_GB_512MB_30D_9C00B2CD66","0.5","30","1.49","2.98","https://esim.dog/gb"
"uk","Saily","3GB / 30d","3","30","8.99","2.997","https://saily.com/esim-united-kingdom/"
"uk","Airalo","uki-mobile-in-7days-3gb","3","7","9","3","https://www.airalo.com/united-kingdom-esim"
"uk","Airalo","uki-mobile-plus-in-15days-5gb","5","15","15","3","https://www.airalo.com/united-kingdom-esim"
"uk","eSIM.dog","PF527KUIR","0.49","1","1.49","3.041","https://esim.dog/gb"
"uk","eSIM.dog","PVIOSUZV2","0.49","7","1.49","3.041","https://esim.dog/gb"
"uk","Airalo","uki-mobile-plus-in-30days-5gb","5","30","15.5","3.1","https://www.airalo.com/united-kingdom-esim"
"uk","eSIM.dog","YELLOW_GB_2232E0E6DB","60","125","197.49","3.292","https://esim.dog/gb"
"uk","Airalo","uki-mobile-plus-in-3days-3gb","3","3","10","3.333","https://www.airalo.com/united-kingdom-esim"
"uk","Airalo","uki-mobile-in-3days-1gb","1","3","4","4","https://www.airalo.com/united-kingdom-esim"
"uk","Airalo","uki-mobile-plus-in-7days-3gb","3","7","12","4","https://www.airalo.com/united-kingdom-esim"
"uk","Saily","1GB / 7d","1","7","4.49","4.49","https://saily.com/esim-united-kingdom/"
"uk","Airalo","uki-mobile-plus-in-3days-1gb","1","3","5","5","https://www.airalo.com/united-kingdom-esim"
"uk","eSIM.dog","YELLOW_GB_FCFCAF96A9","0.49","3","2.99","6.102","https://esim.dog/gb"
"uk","eSIM.dog","YELLOW_GB_65291A3826","10","180","66.49","6.649","https://esim.dog/gb"
"uk","eSIM.dog","BLUE_GB_CADB41C1BA","1","365","8.99","8.99","https://esim.dog/gb"
"uk","eSIM.dog","BLACK_GB_100MB_1D","0.1","1","1.49","14.9","https://esim.dog/gb"
"uk","eSIM.dog","BLACK_GB_100MB_30D","0.1","30","1.49","14.9","https://esim.dog/gb"
"uk","eSIM.dog","YELLOW_GB_3A99F86DF4","0.2","30","2.99","14.95","https://esim.dog/gb"
"usa","Stellar","United States 3GB 30Days + Free Stellar VPN","3","30","0.49","0.163","stellar feed"
"usa","eSIM.dog","AMBER_US_30GB_1D_5AA54FD540","30","1","5.99","0.2","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_50GB_1D_5B31C0D5D5","50","1","11.49","0.23","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_9GB_1D_995269C4C2","9","1","2.57","0.286","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_40GB_1D_AB50AC3015","40","1","11.49","0.287","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_50GB_3D_0E696ADAD8","50","3","14.72","0.294","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_12GB_1D_CD58202370","12","1","3.58","0.298","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_20GB_1D_C3C4191144","20","1","5.99","0.299","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_50GB_5D_ED67A00B97","50","5","15.35","0.307","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_50GB_9D_9C66CF0114","50","9","15.63","0.313","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_50GB_10D_C6589CA253","50","10","15.63","0.313","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_50GB_12D_3BAA99898B","50","12","15.63","0.313","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_50GB_14D_0DEB437D4F","50","14","15.63","0.313","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_50GB_20D_CCE51C08DD","50","20","15.63","0.313","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_50GB_21D_7EB1644AEE","50","21","15.63","0.313","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_50GB_25D_3FF88F49CC","50","25","15.63","0.313","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_50GB_30D_2C838B9741","50","30","15.63","0.313","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_8GB_1D_C69B9181A6","8","1","2.57","0.321","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_30GB_3D_C9AC5CE4D5","30","3","9.66","0.322","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_15GB_14D_A0E46F1B07","15","14","4.88","0.325","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_15GB_21D_9DFBC36637","15","21","4.88","0.325","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_10GB_1D_BCA86C7852","10","1","3.25","0.325","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_15GB_1D_5799C5B8BF","15","1","4.88","0.325","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_15GB_5D_59F7F1B6F0","15","5","4.88","0.325","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_15GB_10D_B430565375","15","10","4.88","0.325","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_15GB_12D_E284F1CB41","15","12","4.88","0.325","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_15GB_15D_6158873212","15","15","4.88","0.325","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_15GB_20D_7178C721C6","15","20","4.88","0.325","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_15GB_25D_ACCD0765BE","15","25","4.88","0.325","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_40GB_2D_32C02AC453","40","2","13.05","0.326","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_40GB_4D_8F63BDA9E5","40","4","13.05","0.326","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_40GB_5D_49E480A1FD","40","5","13.05","0.326","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_40GB_10D_9BA57DD54B","40","10","13.05","0.326","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_40GB_12D_9B28C1DC62","40","12","13.05","0.326","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_40GB_15D_AB087B4DC3","40","15","13.05","0.326","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_40GB_21D_328C7C6BE6","40","21","13.05","0.326","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_40GB_25D_E19D43F4A3","40","25","13.05","0.326","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_40GB_30D_1441CACF73","40","30","13.05","0.326","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_30GB_5D_0D9677D3AB","30","5","10.19","0.34","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_30GB_14D_5A58D6F25B","30","14","10.44","0.348","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_30GB_21D_2218E806F7","30","21","10.44","0.348","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_30GB_7D_3AF6C0FB04","30","7","10.44","0.348","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_30GB_10D_92B95428D9","30","10","10.44","0.348","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_30GB_12D_E7B63F3FE5","30","12","10.44","0.348","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_30GB_15D_CF5E890D83","30","15","10.44","0.348","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_30GB_20D_80A9F49CE7","30","20","10.44","0.348","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_30GB_30D_2CB90EB1E3","30","30","10.44","0.348","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_9GB_2D_275A148321","9","2","3.21","0.357","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_9GB_5D_1075BB617B","9","5","3.21","0.357","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_9GB_6D_F30F249F20","9","6","3.21","0.357","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_9GB_10D_24AE8A65BD","9","10","3.21","0.357","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_9GB_15D_1C49226877","9","15","3.21","0.357","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_10GB_7D_E8F9982CD2","10","7","3.57","0.357","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_10GB_14D_E6A1E89548","10","14","3.57","0.357","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_10GB_15D_35EC27D31C","10","15","3.57","0.357","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_10GB_21D_DA67906B11","10","21","3.57","0.357","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_12GB_2D_6A3806D5E2","12","2","4.29","0.357","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_12GB_5D_F16BAD5CE2","12","5","4.29","0.357","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_12GB_10D_F345682AAC","12","10","4.29","0.357","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_12GB_15D_6452D43B69","12","15","4.29","0.357","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_12GB_21D_F72744FF49","12","21","4.29","0.357","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_15GB_30D_02C7866215","15","30","5.35","0.357","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_10GB_3D_A038A2F877","10","3","3.57","0.357","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_10GB_5D_F6EFF6104E","10","5","3.57","0.357","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_10GB_6D_7F6434D049","10","6","3.57","0.357","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_10GB_10D_FAF9A836EF","10","10","3.57","0.357","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_10GB_12D_879F5EE5F0","10","12","3.57","0.357","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_10GB_20D_55BB7214F2","10","20","3.57","0.357","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_10GB_25D_AAE716D2A5","10","25","3.57","0.357","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_20GB_14D_E6D81C5C93","20","14","7.15","0.358","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_20GB_15D_C7F6D02730","20","15","7.15","0.358","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_20GB_21D_C2847E1147","20","21","7.15","0.358","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_20GB_30D_8842F6DE85","20","30","7.15","0.358","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_20GB_3D_85D437CCF7","20","3","7.15","0.358","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_20GB_5D_EB83ECF95A","20","5","7.15","0.358","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_20GB_7D_CE8FAF3B54","20","7","7.15","0.358","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_20GB_10D_F13999F21B","20","10","7.15","0.358","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_20GB_12D_CD90AB9428","20","12","7.15","0.358","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_20GB_20D_D721B4B111","20","20","7.15","0.358","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_20GB_25D_422E13E9E4","20","25","7.15","0.358","https://esim.dog/us"
"usa","Stellar","United States 50GB 30Days + Free Stellar VPN","50","30","17.98","0.36","stellar feed"
"usa","eSIM.dog","AMBER_US_7GB_1D_4C46817FAF","7","1","2.57","0.367","https://esim.dog/us"
"usa","Stellar","United States 50GB 30Days (USIP) + Free Stellar VPN","50","30","18.62","0.372","stellar feed"
"usa","Stellar","United States 48GB 30Days + Free Stellar VPN","48","30","17.88","0.372","stellar feed"
"usa","Stellar","United States 45GB 30Days + Free Stellar VPN","45","30","16.81","0.374","stellar feed"
"usa","Stellar","United States 15GB 30Days + Free Stellar VPN","15","30","5.61","0.374","stellar feed"
"usa","Stellar","United States 42GB 30Days + Free Stellar VPN","42","30","15.74","0.375","stellar feed"
"usa","Stellar","United States 40GB 30Days + Free Stellar VPN","40","30","15.01","0.375","stellar feed"
"usa","Stellar","United States 38GB 30Days + Free Stellar VPN","38","30","14.29","0.376","stellar feed"
"usa","Stellar","United States 35GB 30Days + Free Stellar VPN","35","30","13.19","0.377","stellar feed"
"usa","Stellar","United States 32GB 30Days + Free Stellar VPN","32","30","12.12","0.379","stellar feed"
"usa","Stellar","United States 6GB 30Days + Free Stellar VPN","6","30","2.29","0.382","stellar feed"
"usa","Stellar","United States 7GB 30Days + Free Stellar VPN","7","30","2.69","0.384","stellar feed"
"usa","eSIM.dog","AMBER_US_7GB_3D_AB82B648F7","7","3","2.69","0.384","https://esim.dog/us"
"usa","Stellar","United States 8GB 30Days + Free Stellar VPN","8","30","3.1","0.388","stellar feed"
"usa","eSIM.dog","AMBER_US_6GB_1D_8D28F47A9A","6","1","2.34","0.39","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_6GB_3D_C76535AF64","6","3","2.34","0.39","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_6GB_6D_DF3AB7D38C","6","6","2.34","0.39","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_6GB_10D_04C73F0EF5","6","10","2.34","0.39","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_50GB_60D_278BD582AD","50","60","19.59","0.392","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_50GB_90D_8661672866","50","90","19.59","0.392","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_9GB_21D_649FD4DA39","9","21","3.57","0.397","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_9GB_30D_ECB33A278A","9","30","3.57","0.397","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_5GB_1D_5AF1CE6307","5","1","1.99","0.398","https://esim.dog/us"
"usa","Stellar","United States 30GB 30Days + Free Stellar VPN","30","30","12","0.4","stellar feed"
"usa","eSIM.dog","AMBER_US_8GB_3D_D080B13E70","8","3","3.21","0.401","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_8GB_6D_47FF3177BB","8","6","3.21","0.401","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_8GB_7D_CD1C4E62AF","8","7","3.21","0.401","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_8GB_10D_C49FE836CC","8","10","3.21","0.401","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_8GB_12D_4813A58400","8","12","3.21","0.401","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_8GB_15D_F361006B37","8","15","3.21","0.401","https://esim.dog/us"
"usa","Stellar","United States 5GB 30Days (USIP) + Free Stellar VPN","5","30","2.01","0.402","stellar feed"
"usa","Stellar","United States 15GB 30Days + Free Stellar VPN","15","30","6.16","0.411","stellar feed"
"usa","Stellar","United States 14GB 30Days + Free Stellar VPN","14","30","5.76","0.411","stellar feed"
"usa","Stellar","United States 18GB 30Days + Free Stellar VPN","18","30","7.39","0.411","stellar feed"
"usa","Stellar","United States 16GB 30Days + Free Stellar VPN","16","30","6.57","0.411","stellar feed"
"usa","Stellar","United States 10GB 30Days (USIP) + Free Stellar VPN","10","30","4.12","0.412","stellar feed"
"usa","Stellar","United States 20GB 30Days (USIP) + Free Stellar VPN","20","30","8.23","0.412","stellar feed"
"usa","Stellar","United States 9GB 30Days + Free Stellar VPN","9","30","3.71","0.412","stellar feed"
"usa","Stellar","United States 12GB 30Days + Free Stellar VPN","12","30","4.94","0.412","stellar feed"
"usa","Stellar","United States 10GB 30Days + Free Stellar VPN","10","30","4.16","0.416","stellar feed"
"usa","Stellar","United States 3GB 15Days (USIP) + Free Stellar VPN","3","15","1.25","0.417","stellar feed"
"usa","Stellar","United States 3GB 15Days + Free Stellar VPN","3","15","1.25","0.417","stellar feed"
"usa","Stellar","United States 4GB 30Days + Free Stellar VPN","4","30","1.68","0.42","stellar feed"
"usa","Stellar","United States 20GB 30Days + Free Stellar VPN","20","30","8.43","0.421","stellar feed"
"usa","eSIM.dog","AMBER_US_10GB_30D_052BDA249A","10","30","4.29","0.429","https://esim.dog/us"
"usa","Stellar","United States 5GB 30Days + Free Stellar VPN","5","30","2.18","0.436","stellar feed"
"usa","Stellar","United States 3GB 30Days (USIP) + Free Stellar VPN","3","30","1.32","0.44","stellar feed"
"usa","eSIM.dog","AMBER_US_20GB_80D_C777C57B22","20","80","8.84","0.442","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_20GB_90D_E79DED482B","20","90","8.84","0.442","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_8GB_20D_B0B6D08AD0","8","20","3.57","0.446","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_8GB_30D_B201A515AB","8","30","3.57","0.446","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_6GB_15D_361F5F4ACB","6","15","2.69","0.448","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_6GB_21D_503F8E0E86","6","21","2.69","0.448","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_6GB_30D_15E43A031B","6","30","2.69","0.448","https://esim.dog/us"
"usa","Stellar","United States 50GB 180Days + Free Stellar VPN","50","180","22.52","0.45","stellar feed"
"usa","eSIM.dog","AMBER_US_7GB_6D_193B13D41D","7","6","3.21","0.459","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_7GB_10D_FCCE32523F","7","10","3.21","0.459","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_7GB_15D_2826D285F0","7","15","3.21","0.459","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_7GB_21D_C89A6EBBCC","7","21","3.21","0.459","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_5GB_7D_92865FC12E","5","7","2.34","0.468","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_5GB_14D_3B81517684","5","14","2.34","0.468","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_5GB_15D_B8D512A002","5","15","2.34","0.468","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_5GB_10D_6337389644","5","10","2.34","0.468","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_5GB_12D_14078A9447","5","12","2.34","0.468","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_4GB_1D_4FD3A9DCF4","4","1","1.89","0.472","https://esim.dog/us"
"usa","Stellar","United States 100GB 10Days (USIP-FIFA) + Free Stellar VPN","100","10","49.21","0.492","stellar feed"
"usa","eSIM.dog","AMBER_US_4GB_2D_1C36358686","4","2","1.99","0.497","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_5GB_6D_7C13D3D9B6","5","6","2.49","0.498","https://esim.dog/us"
"usa","Stellar","United States 20GB 90Days + Free Stellar VPN","20","90","10.16","0.508","stellar feed"
"usa","eSIM.dog","AMBER_US_7GB_30D_8DF5CF6496","7","30","3.57","0.51","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_15GB_90D_FE68577476","15","90","7.94","0.529","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_5GB_30D_B5A87C3735","5","30","2.69","0.538","https://esim.dog/us"
"usa","Stellar","United States 2GB 30Days + Free Stellar VPN","2","30","1.09","0.545","stellar feed"
"usa","Stellar","United States 2GB 15Days + Free Stellar VPN","2","15","1.11","0.555","stellar feed"
"usa","eSIM.dog","AMBER_US_4GB_21D_6F313438CF","4","21","2.34","0.585","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_4GB_30D_F2F14C3FB8","4","30","2.34","0.585","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_5GB_21D_BE7CFD35B7","5","21","2.99","0.598","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_5GB_20D_8D1298FE65","5","20","2.99","0.598","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_5GB_25D_7FE48E3BC5","5","25","2.99","0.598","https://esim.dog/us"
"usa","Stellar","United States 15GB 90Days + Free Stellar VPN","15","90","9.15","0.61","stellar feed"
"usa","eSIM.dog","AMBER_US_4GB_6D_54F291F695","4","6","2.49","0.623","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_4GB_10D_81BB60A540","4","10","2.49","0.623","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_4GB_15D_5B5DE850BB","4","15","2.49","0.623","https://esim.dog/us"
"usa","eSIM.dog","BLACK_US_30GB_90D","30","90","19.59","0.653","https://esim.dog/us"
"usa","eSIM.dog","BLACK_US_12GB_90D","12","90","7.94","0.662","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_3GB_2D_8F833911B2","3","2","1.99","0.663","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_3GB_1D_BCBD21B3B6","3","1","1.99","0.663","https://esim.dog/us"
"usa","eSIM.dog","P3ICIKSE8","50","180","36.94","0.739","https://esim.dog/us"
"usa","eSIM.dog","PPP50VS4CM","100","10","78.99","0.79","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_3GB_3D_F52FABC7DD","3","3","2.49","0.83","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_3GB_6D_68A430E290","3","6","2.49","0.83","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_3GB_7D_ACDEC24A9C","3","7","2.49","0.83","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_3GB_10D_94D43E1D3D","3","10","2.49","0.83","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_3GB_12D_8A1EAA5AF7","3","12","2.49","0.83","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_3GB_14D_5B13358079","3","14","2.49","0.83","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_3GB_15D_4BA2D95472","3","15","2.49","0.83","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_3GB_20D_DF87AE4EC3","3","20","2.49","0.83","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_3GB_21D_482BE227CC","3","21","2.49","0.83","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_3GB_25D_47AFBA2F1A","3","25","2.49","0.83","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_3GB_30D_5F28736A0E","3","30","2.49","0.83","https://esim.dog/us"
"usa","Airalo","change-in-30days-50gb","50","30","42","0.84","https://www.airalo.com/united-states-esim"
"usa","eSIM.dog","AMBER_US_2GB_30D_16D963547A","2","30","1.74","0.87","https://esim.dog/us"
"usa","Stellar","United States 100MB 7Days + Free Stellar VPN","1","7","0.94","0.94","stellar feed"
"usa","Stellar","United States 1GB 7Days (USIP) + Free Stellar VPN","1","7","0.94","0.94","stellar feed"
"usa","Stellar","United States 500MB 7Days + Free Stellar VPN","1","7","0.94","0.94","stellar feed"
"usa","eSIM.dog","AMBER_US_2GB_14D_880911E07F","2","14","1.99","0.995","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_2GB_15D_35EF1CE623","2","15","1.99","0.995","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_2GB_21D_73E6865AC8","2","21","1.99","0.995","https://esim.dog/us"
"usa","eSIM.dog","PINK_1766557828965451_1","2","1","1.99","0.995","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_2GB_3D_C2519D3AC7","2","3","1.99","0.995","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_2GB_10D_30C26DB5F2","2","10","1.99","0.995","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_2GB_12D_94E2B08EEE","2","12","1.99","0.995","https://esim.dog/us"
"usa","Stellar","United States 1GB 7Days + Free Stellar VPN","1","7","1.09","1.09","stellar feed"
"usa","Airalo","change-plus-30days-50gb","50","30","59","1.18","https://www.airalo.com/united-states-esim"
"usa","eSIM.dog","PINK_US_D58C922A17","10","365","12.91","1.291","https://esim.dog/us"
"usa","eSIM.dog","BLACK_US_5GB_45D","5","45","6.96","1.392","https://esim.dog/us"
"usa","eSIM.dog","BLACK_US_5GB_60D","5","60","6.96","1.392","https://esim.dog/us"
"usa","eSIM.dog","BLACK_US_5GB_90D","5","90","6.96","1.392","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_1GB_1D_5997ABE58E","1","1","1.49","1.49","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_1GB_2D_2184388F79","1","2","1.49","1.49","https://esim.dog/us"
"usa","eSIM.dog","GREEN_US_B28E6A2026","80","365","121.49","1.519","https://esim.dog/us"
"usa","eSIM.dog","GREEN_US_4D6AF5BD08","40","180","65.99","1.65","https://esim.dog/us"
"usa","eSIM.dog","BLACK_US_3GB_90D","3","90","5.22","1.74","https://esim.dog/us"
"usa","Airalo","change-in-15days-20gb","20","15","36","1.8","https://www.airalo.com/united-states-esim"
"usa","Airalo","change-in-30days-20gb","20","30","36.5","1.825","https://www.airalo.com/united-states-esim"
"usa","Saily","20GB / 30d","20","30","36.99","1.85","https://saily.com/esim-united-states/"
"usa","eSIM.dog","BLACK_US_1GB_90D","1","90","1.94","1.94","https://esim.dog/us"
"usa","eSIM.dog","BLACK_US_2GB_90D","2","90","3.89","1.945","https://esim.dog/us"
"usa","eSIM.dog","BLACK_US_1GB_3D","1","3","1.99","1.99","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_1GB_5D_90CECCFBFB","1","5","1.99","1.99","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_1GB_7D_0B6D887A88","1","7","1.99","1.99","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_1GB_14D_681404F63F","1","14","1.99","1.99","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_1GB_21D_0075E3B76E","1","21","1.99","1.99","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_1GB_30D_540A52F02C","1","30","1.99","1.99","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_1GB_15D_821FF55FF4","1","15","1.99","1.99","https://esim.dog/us"
"usa","eSIM.dog","AMBER_US_1GB_20D_B520EA4783","1","20","1.99","1.99","https://esim.dog/us"
"usa","Airalo","change-in-7days-10gb","10","7","21.5","2.15","https://www.airalo.com/united-states-esim"
"usa","eSIM.dog","GREEN_US_CA63406411","5","365","10.99","2.198","https://esim.dog/us"
"usa","Airalo","change-in-15days-10gb","10","15","22","2.2","https://www.airalo.com/united-states-esim"
"usa","Airalo","change-in-30days-10gb","10","30","22.5","2.25","https://www.airalo.com/united-states-esim"
"usa","Airalo","change-plus-15days-20gb","20","15","45","2.25","https://www.airalo.com/united-states-esim"
"usa","eSIM.dog","GREEN_US_CFFD015CDC","20","365","45.49","2.275","https://esim.dog/us"
"usa","eSIM.dog","GREEN_US_96DDE7AECD","40","365","90.99","2.275","https://esim.dog/us"
"usa","Saily","10GB / 30d","10","30","22.99","2.299","https://saily.com/esim-united-states/"
"usa","Airalo","change-plus-30days-20gb","20","30","47","2.35","https://www.airalo.com/united-states-esim"
"usa","Airalo","change-in-7days-5gb","5","7","12.5","2.5","https://www.airalo.com/united-states-esim"
"usa","Airalo","change-in-15days-5gb","5","15","13","2.6","https://www.airalo.com/united-states-esim"
"usa","Airalo","change-in-30days-5gb","5","30","13.5","2.7","https://www.airalo.com/united-states-esim"
"usa","Saily","5GB / 30d","5","30","13.99","2.798","https://saily.com/esim-united-states/"
"usa","Airalo","change-plus-7days-10gb","10","7","28","2.8","https://www.airalo.com/united-states-esim"
